budget,domestic_revenue,world_revenue,year,runtimeMinutes,averageRating,numVotes
40000000.0,25126214.0,62226214.0,2007,99.0,5.6,44993
1400000.0,1632.0,1632.0,2013,90.0,5.7,1548
24000000.0,45018541.0,80812424.0,2017,96.0,6.6,93031
8000000.0,1163056.0,2985001.0,2018,121.0,7.1,14204
21000000.0,54724696.0,111809732.0,2019,106.0,7.2,7
10000000.0,10205616.0,10268749.0,2019,133.0,7.3,20176
18000000.0,20009380.0,72913467.0,2023,103.0,6.1,89693
40000000.0,4777007.0,16172200.0,2001,88.0,5.7,20412
30000000.0,52990775.0,83282296.0,2001,124.0,7.5,278423
28000000.0,74058698.0,105159085.0,2001,104.0,6.4,97560
3000000.0,17052128.0,68452128.0,2001,106.0,7.2,7
1000000.0,852206.0,852206.0,2001,119.0,6.7,1623
53000000.0,25031037.0,50187789.0,2007,106.0,4.4,80
25000000.0,7164995.0,7164995.0,2007,116.0,6.7,17319
22000000.0,4398532.0,27238354.0,2007,106.0,7.2,7
3000000.0,1007535.0,1324299.0,2012,99.0,5.8,10078
4000000.0,1236094.0,1236094.0,2015,103.0,5.1,3795
115000000.0,48003015.0,165149302.0,2016,114.0,6.1,121518
3500000.0,1441705.0,4522504.0,2018,114.0,6.8,31501
200000000.0,95850844.0,404560145.0,2022,142.0,6.2,176851
86203077.0,17297895.0,26874347.0,2023,93.0,6.4,102543
672000.0,10000000.0,10001781.0,1933,106.0,7.2,7
3800000.0,14873.0,14873.0,1965,123.0,6.7,9000
1600000.0,4727197.0,4758573.0,1974,113.0,7.7,125118
11000000.0,49793054.0,49793054.0,1989,107.0,7.2,78116
28000000.0,31390587.0,31390587.0,1995,139.0,6.9,46488
25000000.0,22032635.0,22032635.0,1995,97.0,6.7,53813
23000000.0,65647413.0,141247413.0,1995,119.0,6.8,299084
60000000.0,61322858.0,71719931.0,2000,128.0,6.4,50878
24000000.0,32662299.0,32662299.0,2000,115.0,7.0,23269
24000000.0,12372410.0,12372410.0,2000,107.0,5.3,15549
12000000.0,31203964.0,31286759.0,2004,97.0,4.5,8546
35000000.0,59843754.0,65063726.0,2006,85.0,5.5,55834
30000000.0,34742066.0,65390493.0,2006,118.0,6.6,26859
27000000.0,22495466.0,55495466.0,2006,110.0,7.7,329159
6500000.0,13368437.0,18110152.0,2006,88.0,5.8,32362
3000000.0,7061128.0,7301115.0,2006,99.0,3.3,9484
1300000.0,4055.0,1738663.0,2006,106.0,7.2,7
12000000.0,0.0,5400624.0,2009,106.0,7.2,7
90000000.0,143619809.0,487517241.0,2011,96.0,6.9,254679
2000000.0,45431.0,2009644.0,2015,95.0,5.7,19320
175000000.0,364001123.0,951806722.0,2016,106.0,7.4,295514
29000000.0,63077560.0,78652207.0,2016,99.0,5.4,49335
2000000.0,9252038.0,17187434.0,2016,96.0,6.7,103766
250000000.0,225764765.0,1235534014.0,2017,136.0,6.6,258911
7000000.0,24801212.0,36964656.0,2017,101.0,7.6,141180
3000000.0,14678714.0,17966760.0,2017,112.0,6.3,10615
2000000.0,24800000.0,78900000.0,1964,115.0,7.3,148091
7000000.0,1246141.0,1246141.0,1983,100.0,4.9,5394
5000000.0,23047939.0,23047939.0,1998,104.0,5.8,7468
145000000.0,68671925.0,121645390.0,2005,124.0,6.1,105147
40000000.0,42071069.0,50071069.0,2005,106.0,7.2,7
50000000.0,21596445.0,26121638.0,2011,102.0,5.5,105310
40000000.0,33035397.0,47787943.0,2011,110.0,5.7,53240
30000000.0,40259119.0,65343694.0,2011,111.0,6.7,208592
18000000.0,43853424.0,47135489.0,2011,112.0,7.0,53694
2000000.0,977772.0,1869928.0,2011,104.0,6.5,15455
1000000.0,231738.0,354836.0,2016,82.0,5.3,130
55000000.0,42326031.0,83508259.0,2021,110.0,6.0,193561
29000000.0,3149935.0,4131781.0,2021,108.0,5.5,27883
3000000.0,13200000.0,13200000.0,1976,120.0,6.8,25317
6500000.0,16875273.0,28383441.0,1999,102.0,7.2,76426
1600000.0,6026908.0,6026908.0,1999,84.0,4.9,7443
92000000.0,22406362.0,23911362.0,2004,137.0,6.1,22605
35000000.0,22913677.0,24200318.0,2004,96.0,6.3,76483
30000000.0,16323969.0,26323969.0,2004,98.0,5.5,59117
25000000.0,14589444.0,31635150.0,2004,109.0,6.7,245062
6800000.0,25032.0,9533964.0,2004,106.0,7.2,7
25000000.0,145000989.0,226941585.0,2008,90.0,7.7,644410
55000000.0,98711404.0,152269033.0,2010,88.0,6.3,174301
4500000.0,108596.0,2481925.0,2010,104.0,5.9,41725
3000000.0,2848587.0,3237452.0,2010,106.0,7.2,7
2500000.0,118666.0,118666.0,2010,100.0,5.4,163
1900000.0,406216.0,740932.0,2010,105.0,6.7,6439
34000000.0,37446117.0,63802928.0,2015,123.0,7.0,90298
120000000.0,101028233.0,427947217.0,2018,107.0,6.1,189502
5200000.0,2000000.0,2000000.0,1944,154.0,6.3,1739
40000000.0,7000000.0,7000000.0,1980,115.0,5.2,5648
30000000.0,16295774.0,16295774.0,1986,110.0,4.7,51920
3000000.0,19472057.0,19472523.0,1986,86.0,6.0,53077
23000.0,1227508.0,1227508.0,1991,97.0,7.0,23969
3000000.0,26033546.0,29175259.0,1997,98.0,5.3,19994
25000.0,2883661.0,2883661.0,1997,97.0,7.1,14441
55000000.0,104354205.0,232354205.0,2003,96.0,6.3,220100
54000000.0,6087542.0,7126002.0,2003,121.0,2.6,51183
175000000.0,102491776.0,405760225.0,2008,112.0,5.2,173090
21000000.0,16289867.0,17589867.0,2008,120.0,6.1,19668
15000000.0,73548.0,1590246.0,2008,100.0,6.0,72431
1000000.0,2511476.0,6030129.0,2008,97.0,7.1,26636
40000000.0,4563029.0,82825956.0,2013,126.0,7.1,396264
30000000.0,30569935.0,33339868.0,2014,139.0,6.9,26388
40000000.0,33562069.0,78998245.0,2018,117.0,6.0,84103
4000000.0,0.0,2842176.0,2018,96.0,5.1,15086
600000.0,15000000.0,20000000.0,1977,83.0,6.4,20679
26000000.0,61308153.0,61308153.0,1990,115.0,6.6,94996
70000000.0,13596911.0,13596911.0,2001,106.0,7.2,7
30000000.0,145096820.0,286500000.0,2001,108.0,6.4,274190
17000000.0,96545842.0,207788211.0,2001,104.0,7.6,401284
1500000.0,378176.0,1703434.0,2001,97.0,6.4,64001
180000000.0,140125968.0,256585882.0,2007,91.0,6.2,187093
70000000.0,38634938.0,137022245.0,2007,127.0,7.6,288524
25000000.0,169705587.0,213120004.0,2011,146.0,8.1,501958
125000000.0,113203870.0,280355920.0,2012,135.0,6.6,318921
95000000.0,86907746.0,104907746.0,2012,85.0,6.1,138112
5300000.0,0.0,440821.0,2012,94.0,6.3,19782
65000000.0,76233151.0,137768975.0,2016,102.0,6.7,62311
19000000.0,97670358.0,141344255.0,2016,106.0,7.2,7
10800000.0,0.0,89569657.0,2016,106.0,7.2,7
500000.0,185576.0,197340.0,2018,93.0,6.3,4206
36000000.0,31846530.0,59168339.0,2022,155.0,5.2,37328
36000000.0,31846530.0,59168339.0,2022,93.0,5.6,44057
560000.0,1537860.0,1627214.0,1964,87.0,7.5,48833
2000000.0,18016290.0,18016290.0,1972,106.0,7.2,7
6000000.0,22168359.0,22168359.0,1989,89.0,5.0,52148
23000000.0,84919401.0,178919401.0,1995,99.0,6.5,58032
20000000.0,50008143.0,50008143.0,1995,102.0,6.7,37182
50000000.0,44737059.0,50054511.0,2000,118.0,6.6,70525
40000000.0,37752931.0,90717684.0,2000,103.0,5.6,28863
40000000.0,29374178.0,40435694.0,2000,107.0,5.1,15530
10000000.0,1276984.0,1953882.0,2000,87.0,6.3,16977
6800000.0,927107.0,927107.0,2000,106.0,7.2,7
45000000.0,95149435.0,134713435.0,2004,113.0,5.8,91181
35000000.0,11989328.0,12506188.0,2006,83.0,4.4,23123
20500000.0,20264436.0,30241435.0,2006,90.0,4.7,31218
12000000.0,65328121.0,110989157.0,2006,104.0,6.5,128742
10750000.0,3275443.0,32575443.0,2006,193.0,6.1,22304
3750000.0,539285.0,1178175.0,2006,106.0,7.2,7
700000.0,2697938.0,4911725.0,2006,106.0,7.1,92992
450000.0,379418.0,1297745.0,2006,84.0,6.9,13208
825000.0,0.0,610776.0,2009,85.0,6.9,8794
40000000.0,28370522.0,57424952.0,2017,91.0,5.5,7423
26000000.0,40127371.0,151403419.0,2021,86.0,6.1,8703
13000000.0,44726644.0,44726644.0,1988,107.0,6.8,69520
7000000.0,8373585.0,8373585.0,1988,164.0,7.5,64266
60000000.0,10166502.0,10597070.0,2005,132.0,6.6,24173
40000000.0,47907715.0,92256918.0,2005,104.0,6.5,125320
30000000.0,74494381.0,92494381.0,2005,109.0,6.8,161488
22000000.0,22400154.0,45273464.0,2005,83.0,4.7,53971
85000000.0,32951310.0,49245842.0,2010,112.0,7.6,473582
40000000.0,42587643.0,155011165.0,2011,92.0,5.9,128167
28000000.0,37053924.0,41146935.0,2011,83.0,6.1,107410
9000000.0,11862398.0,17462398.0,2011,106.0,7.2,7
8000000.0,0.0,44197.0,2014,96.0,4.5,3467
75000000.0,45445109.0,108517735.0,2015,116.0,7.2,340882
535000.0,283024.0,1040135.0,2015,106.0,7.2,7
12000000.0,27007844.0,37566117.0,2016,102.0,7.6,257976
15000000.0,32638038.0,47201347.0,2021,98.0,6.0,74938
858000.0,102797000.0,268000000.0,1942,106.0,7.2,7
2500000.0,50700000.0,50700128.0,1967,111.0,7.7,122495
3000000.0,5732587.0,5732587.0,1981,110.0,7.4,42595
4500000.0,27092880.0,27093116.0,1982,90.0,7.1,118559
2250000.0,36690067.0,36690067.0,1982,95.0,5.6,62589
3000000.0,15935068.0,15935068.0,1993,106.0,7.2,7
3500000.0,45950122.0,261249383.0,1997,91.0,7.2,115428
55000000.0,66458769.0,98699769.0,1999,97.0,6.5,75123
25000000.0,10115014.0,11115766.0,1999,100.0,6.4,24320
16000000.0,4217115.0,5825314.0,1999,95.0,6.8,41800
48000000.0,50315140.0,64978140.0,2001,120.0,7.4,195019
70000000.0,80281096.0,172543519.0,2004,101.0,5.7,219202
20000000.0,19762690.0,28715003.0,2004,106.0,7.2,7
90000000.0,110515313.0,191145256.0,2008,107.0,7.1,457212
82000000.0,103068524.0,268268174.0,2010,103.0,6.4,368809
60000000.0,80574010.0,206598789.0,2010,133.0,5.8,107952
4200000.0,1044039.0,8078683.0,2010,113.0,7.2,61225
17000000.0,82390774.0,136890774.0,2014,104.0,6.4,141097
13000000.0,656688.0,17856688.0,2015,100.0,7.6,382
13000000.0,656688.0,17856688.0,2015,156.0,6.4,14113
13000000.0,656688.0,17856688.0,2015,68.0,7.4,85
8000000.0,29499394.0,37119358.0,2015,104.0,6.4,30468
5500000.0,201227.0,22125102.0,2015,89.0,6.6,83
10000000.0,0.0,2237618.0,2021,111.0,8.0,171057
60000000.0,23385416.0,48585416.0,1998,89.0,3.8,45878
20000000.0,37672944.0,37672944.0,1998,124.0,5.7,8485
10000000.0,244465.0,244465.0,1998,106.0,7.2,7
5000000.0,5502773.0,5502773.0,1998,91.0,6.7,15129
10000.0,401.0,401.0,2008,90.0,8.4,15
39000000.0,63414846.0,102332135.0,2009,107.0,7.1,159974
34000000.0,15090399.0,205162666.0,2009,106.0,7.2,7
30000000.0,115646235.0,212453431.0,2009,112.0,7.9,725998
20000000.0,5210988.0,12967829.0,2009,111.0,6.3,15316
10000000.0,15122676.0,15297318.0,2009,89.0,5.7,22779
5000000.0,8297.0,8297.0,2009,85.0,5.2,8289
100000000.0,39322544.0,209461378.0,2014,126.0,6.1,198878
28000000.0,161197785.0,202182981.0,2015,147.0,7.8,222538
1900000.0,0.0,12444.0,2015,155.0,4.7,1030
1000000.0,0.0,17721.0,2015,106.0,7.2,7
425000.0,22222.0,25733825.0,2017,112.0,7.4,609
20000000.0,83140306.0,111174248.0,2019,90.0,6.7,84015
80000000.0,105313091.0,350768919.0,2024,119.0,7.2,145047
2000000.0,24464742.0,24495380.0,1946,102.0,7.9,109111
31500000.0,83535860.0,85958336.0,1979,147.0,8.4,723768
5500000.0,35811509.0,36675932.0,1996,105.0,7.6,57273
60000000.0,26673242.0,26673954.0,1997,96.0,6.6,201686
16000000.0,1686429.0,1686429.0,1997,97.0,3.0,15287
15000000.0,44906632.0,63706632.0,1997,105.0,7.0,108869
26000000.0,58331254.0,68613992.0,2003,139.0,7.4,80044
25000000.0,82622655.0,114576403.0,2003,97.0,5.7,129783
2000000.0,6003587.0,8685632.0,2003,106.0,7.2,7
35000000.0,30691439.0,77220596.0,2008,110.0,6.1,115237
25000000.0,14543943.0,43530281.0,2008,132.0,6.6,27861
16000000.0,23216709.0,104504817.0,2008,96.0,7.1,271793
8500000.0,35161554.0,68695443.0,2008,98.0,5.9,74796
100000000.0,85028192.0,311979256.0,2012,103.0,6.6,325495
40000000.0,51853450.0,55249159.0,2012,105.0,6.6,49018
25000000.0,45090374.0,66540205.0,2014,97.0,6.4,127022
3000000.0,78948.0,78948.0,2014,106.0,7.2,7
2400000.0,80315.0,334491.0,2014,89.0,5.7,24363
250000.0,21147.0,21147.0,2014,97.0,8.0,104
51000000.0,35851379.0,99624873.0,2018,96.0,6.6,67488
30000000.0,174532921.0,237814149.0,2018,120.0,6.9,195954
12000000.0,22260900.0,47582563.0,2019,90.0,5.0,31659
4000000.0,14237880.0,14238828.0,1985,91.0,7.3,71679
6000000.0,23341568.0,34449356.0,1995,106.0,8.5,1164275
55000000.0,18582965.0,18582965.0,1996,116.0,5.9,52036
45000000.0,53854588.0,75854588.0,1996,135.0,6.4,54120
19000000.0,1353824.0,1353824.0,1996,116.0,6.3,5542
100000000.0,4411102.0,7094995.0,2002,95.0,3.9,27325
30000000.0,40118420.0,51618420.0,2002,104.0,5.7,33400
25000000.0,10103647.0,14805812.0,2002,102.0,6.3,13797
40000000.0,7388654.0,16340767.0,2013,106.0,5.6,39614
30000000.0,116632095.0,177025498.0,2013,106.0,7.2,7
28000000.0,28795985.0,63129909.0,2013,103.0,6.5,292005
18000000.0,16131410.0,43402515.0,2013,128.0,6.0,104679
5000000.0,391611.0,1075009.0,2013,96.0,6.4,23129
2500000.0,35017.0,1392649.0,2013,85.0,6.4,10477
2500000.0,35017.0,1392649.0,2013,102.0,5.8,1169
14500000.0,0.0,79226860.0,2017,106.0,7.2,7
10000000.0,6501381.0,8259753.0,2018,98.0,5.3,13690
20000000.0,9198356.0,10844598.0,2019,109.0,6.5,26095
5400000.0,3759854.0,11917143.0,2019,106.0,7.2,7
120000000.0,72541501.0,128777017.0,2023,127.0,5.9,102978
4000000.0,20182359.0,20548649.0,1979,106.0,7.2,7
25000000.0,5778353.0,5778353.0,1984,106.0,7.2,7
57000000.0,25528495.0,62097495.0,2001,131.0,5.9,36343
48000000.0,56607223.0,86607223.0,2001,112.0,6.5,124908
35000000.0,13264986.0,13601109.0,2001,94.0,5.9,17865
6500000.0,64148.0,64148.0,2001,106.0,7.1,3516
30000000.0,3102550.0,3252550.0,2005,80.0,4.3,4916
80000000.0,15074191.0,40147042.0,2007,99.0,5.9,83846
67000000.0,5932060.0,25357771.0,2007,101.0,5.4,37368
20000000.0,8580428.0,47289148.0,2007,90.0,7.3,122833
17500000.0,121463226.0,169955142.0,2007,113.0,7.6,647652
10000000.0,24397469.0,24660323.0,2012,116.0,5.8,6719
4900000.0,95933.0,6924321.0,2012,83.0,2.5,159
2500000.0,3317468.0,4934356.0,2012,89.0,7.0,66138
270000.0,319285.0,830700.0,2012,90.0,6.4,37909
65000000.0,43482270.0,221297061.0,2015,121.0,7.1,235995
35000000.0,36108758.0,66295121.0,2018,94.0,6.1,88462
6000000.0,3444895.0,5767158.0,2018,97.0,6.6,25178
5000000.0,540000.0,540000.0,1989,95.0,6.9,8698
20000000.0,70433227.0,122133227.0,1995,101.0,5.8,126233
35000000.0,61280963.0,104102747.0,2000,107.0,6.4,110926
3000000.0,38168022.0,38236338.0,2000,115.0,6.8,6125
1000000.0,10037390.0,10037390.0,2000,106.0,7.2,7
33000000.0,34020814.0,62020814.0,2006,105.0,5.5,146007
16500000.0,39868642.0,83792062.0,2006,110.0,7.5,393180
9000000.0,1530535.0,2548378.0,2006,103.0,5.7,8888
8000000.0,54702.0,143782.0,2006,107.0,6.3,7047
20000000.0,36661504.0,81424988.0,2010,106.0,7.2,7
55000000.0,48023088.0,77548122.0,2016,101.0,7.7,140498
30000000.0,75468583.0,183415183.0,2017,118.0,6.9,251383
30000000.0,0.0,30809023.0,2017,90.0,6.6,2157
29000000.0,27778642.0,49046121.0,2017,118.0,7.0,167092
1000000.0,800148.0,1471090.0,2017,109.0,6.8,10597
67972729.0,3900193.0,15449322.0,2021,116.0,5.9,67552
1305000.0,909000.0,909000.0,1983,106.0,7.2,7
13000000.0,49369899.0,49369899.0,1988,93.0,5.6,63460
35000000.0,19478106.0,64188387.0,2005,76.0,5.5,24768
26000000.0,109449237.0,176276839.0,2005,116.0,7.1,476389
26000000.0,57891803.0,96666486.0,2005,85.0,6.5,150765
90000000.0,21295021.0,63356133.0,2011,113.0,5.2,103517
30000000.0,18298649.0,40520649.0,2011,106.0,6.4,115134
27000000.0,38536376.0,80681183.0,2011,89.0,3.6,28984
12000000.0,17479.0,87793.0,2011,113.0,5.5,14395
2900000.0,20778.0,25935.0,2011,90.0,6.0,5051
1500000.0,184705.0,184705.0,2011,106.0,7.2,7
35000000.0,22467450.0,82182803.0,2015,96.0,5.7,97512
28000000.0,14439985.0,30295028.0,2015,96.0,6.1,97095
10000000.0,27740955.0,54104225.0,2015,97.0,5.3,62328
50000000.0,43034523.0,86234503.0,2016,114.0,7.1,267248
1250000.0,0.0,726460.0,2016,106.0,7.2,7
2000000.0,24379978.0,24407647.0,1967,110.0,7.9,84954
777000.0,115557835.0,140557835.0,1973,110.0,7.4,100478
55000000.0,21226204.0,60209334.0,1996,107.0,5.7,57183
5900000.0,22231658.0,37831658.0,1996,120.0,6.6,42428
70702619.0,227969295.0,408250578.0,2002,106.0,6.8,394592
16000000.0,40363530.0,40363530.0,2002,80.0,3.4,27711
3000000.0,19184820.0,19184820.0,2002,113.0,5.4,1799
2000000.0,2512846.0,3438804.0,2002,101.0,4.7,11365
400000.0,1692693.0,2797199.0,2006,106.0,7.2,7
61000000.0,75612460.0,132493015.0,2013,109.0,6.7,228733
2500000.0,6852971.0,6916951.0,2013,95.0,7.0,163440
250000.0,59671.0,62375.0,2013,99.0,3.8,12078
175000000.0,325100054.0,745744980.0,2016,123.0,5.9,731672
66000000.0,50701325.0,113461527.0,2017,95.0,5.6,148056
15000000.0,102092201.0,305384865.0,2017,109.0,6.5,155115
65000000.0,41657076.0,152255188.0,2019,106.0,7.2,7
70000000.0,118700272.0,180329865.0,2023,106.0,7.2,7
5000000.0,10751126.0,10751126.0,1982,118.0,6.2,25732
3250000.0,6965361.0,6965361.0,1982,98.0,6.5,13635
40000000.0,33864342.0,53864342.0,1999,106.0,7.2,7
40000000.0,10447421.0,10717421.0,1999,83.0,4.2,31099
2000000.0,4601043.0,9505996.0,2003,100.0,6.8,100570
78000000.0,41814863.0,43957541.0,2004,114.0,5.1,40451
30000000.0,58156435.0,65121280.0,2004,95.0,5.8,51792
500000.0,603951.0,1348750.0,2004,90.0,7.1,33632
15000000.0,6409528.0,8767338.0,2008,102.0,6.2,40455
35000000.0,29197642.0,97799865.0,2010,106.0,7.2,7
24000000.0,25003155.0,83660160.0,2010,88.0,5.5,98211
19000000.0,27758465.0,49858465.0,2010,106.0,7.2,7
18000000.0,4806750.0,25941437.0,2010,117.0,7.3,8358
17000000.0,24719879.0,24719879.0,2010,99.0,5.1,11663
6000000.0,12500000.0,12526254.0,1956,208.0,6.7,11046
45000000.0,70141876.0,131237688.0,1998,120.0,7.1,309461
14000000.0,15064948.0,15064948.0,1998,96.0,6.0,16502
1000000.0,3395581.0,3465703.0,1998,104.0,6.6,5184
12000000.0,31597131.0,52223306.0,2002,96.0,6.8,133914
70000000.0,120774594.0,316802281.0,2009,153.0,8.4,1625375
20000000.0,20919166.0,29870801.0,2009,89.0,4.7,8114
15000000.0,6382178.0,6563402.0,2009,88.0,5.3,15254
10000000.0,221805.0,295750.0,2009,99.0,6.9,41177
10000000.0,0.0,997921.0,2009,117.0,6.8,11691
60000000.0,31165421.0,75965567.0,2013,130.0,5.8,139971
4000000.0,154356.0,4854356.0,2014,106.0,7.2,7
31500000.0,14708696.0,38771262.0,2015,75.0,7.0,77
150000.0,5858.0,5858.0,2015,106.0,7.2,7
6000000.0,28714231.0,56785851.0,2019,88.0,4.7,926
9300000.0,2542518.0,3184180.0,2020,110.0,7.2,14263
50000000.0,9275659.0,15873662.0,2024,111.0,4.7,23847
5500000.0,15700000.0,15700000.0,1973,105.0,7.4,65992
4700000.0,8025872.0,8025872.0,1986,101.0,5.6,39771
50000000.0,48169156.0,48169156.0,1997,125.0,6.0,88540
25000000.0,41076865.0,41076865.0,1997,97.0,6.2,31710
450000.0,410919.0,450349.0,1997,91.0,6.7,712
1000000.0,113433.0,113433.0,2001,90.0,5.5,632
41000000.0,22108977.0,22108977.0,2003,88.0,5.2,44493
20000000.0,1646664.0,1646664.0,2003,84.0,3.0,5517
14000000.0,15549702.0,15565357.0,2003,86.0,4.7,30880
1000000.0,280351.0,839145.0,2003,106.0,7.2,7
65000000.0,36316032.0,72516819.0,2008,105.0,6.4,221345
25000000.0,48237389.0,71390601.0,2008,97.0,5.5,91674
23000000.0,11511323.0,11778396.0,2008,94.0,5.6,4525
9000000.0,4886216.0,4934104.0,2008,92.0,6.3,17439
22000000.0,13749300.0,17216955.0,2012,114.0,6.2,365
65000000.0,13757804.0,40650842.0,2014,106.0,7.2,7
15000000.0,30127963.0,30138912.0,2014,115.0,6.6,17107
14500000.0,0.0,872757.0,2014,94.0,6.2,2237
14500000.0,0.0,872757.0,2014,106.0,2.7,49
11000000.0,50474843.0,78356170.0,2014,107.0,6.7,129149
1300000.0,0.0,2736371.0,2014,83.0,5.7,13500
40000000.0,69030436.0,133345583.0,2019,121.0,6.4,113489
5000000.0,34700142.0,38093564.0,2019,119.0,6.7,5902
23000000.0,7018525.0,7018525.0,1991,98.0,6.1,23298
40000000.0,27682712.0,27682712.0,1996,99.0,5.9,7331
3500000.0,9482579.0,13795053.0,1996,96.0,6.0,18691
3000000.0,295493.0,295493.0,1996,104.0,6.8,32524
29000000.0,16930185.0,20146150.0,2002,99.0,5.3,19052
20000000.0,12398628.0,12398628.0,2002,94.0,6.1,34928
1800000.0,841056.0,842693.0,2011,109.0,6.2,3317
50000000.0,102118.0,26387039.0,2012,109.0,6.3,74458
50000000.0,102118.0,26387039.0,2012,81.0,6.9,59
35000000.0,20275446.0,31393201.0,2012,91.0,6.5,119500
20000000.0,0.0,34454336.0,2012,106.0,7.2,7
17000000.0,4936819.0,10637281.0,2012,82.0,4.1,20784
4000000.0,2672413.0,5966671.0,2012,85.0,6.3,10
19200000.0,0.0,5617460.0,2013,105.0,6.4,68906
1000000.0,18494006.0,26887177.0,2013,95.0,6.6,112722
500000.0,343706.0,407100.0,2013,90.0,6.1,61285
400000.0,1013100.0,2308535.0,2013,96.0,7.9,92733
175000.0,2602.0,2602.0,2013,81.0,6.7,813
50000000.0,51342000.0,135569212.0,2017,115.0,7.1,214182
2000000.0,5802208.0,5946780.0,2017,108.0,6.2,2046
880000.0,26015149.0,75636047.0,2018,102.0,7.6,183014
2000000.0,406473.0,2013217.0,2019,102.0,6.8,19222
25000000.0,3439660.0,6255630.0,2020,91.0,5.9,53906
5000000.0,28994262.0,29583116.0,2024,124.0,6.4,2321
5000000.0,15000000.0,15000000.0,1954,139.0,6.5,4584
26000000.0,5000.0,5000.0,1997,106.0,7.2,7
28000000.0,8434601.0,8434601.0,2001,106.0,7.2,7
26000000.0,7496522.0,18496522.0,2001,103.0,6.7,42799
22000000.0,30059386.0,33762400.0,2001,104.0,6.8,162542
17000000.0,19693891.0,19693891.0,2001,104.0,5.1,16808
13000000.0,5002310.0,5002310.0,2001,84.0,5.7,35772
6000000.0,54606.0,4316497.0,2001,108.0,6.2,2301
25000000.0,33302167.0,234981342.0,2007,90.0,6.4,136053
25000000.0,22486409.0,40686409.0,2007,103.0,6.2,98003
13000000.0,3172382.0,3260555.0,2007,112.0,6.7,21443
10100000.0,1066555.0,1066555.0,2007,111.0,5.8,3093
2500000.0,72210.0,72260.0,2007,102.0,5.6,1017
25000000.0,205505.0,48530887.0,2012,106.0,7.2,7
40000000.0,20706452.0,27506412.0,2018,91.0,5.5,30720
60000000.0,8286741.0,21245954.0,2022,108.0,6.7,65748
2777000.0,35037326.0,35348551.0,1939,106.0,7.2,7
24000000.0,669276.0,669276.0,1995,99.0,7.1,4757
7000000.0,25532388.0,25532388.0,1995,104.0,7.1,200511
7000000.0,14026509.0,15471229.0,1999,95.0,6.2,7226
40000000.0,30199105.0,40390931.0,2000,117.0,5.7,31244
23000000.0,13019253.0,13019253.0,2000,88.0,5.6,6732
10000000.0,68353550.0,90453550.0,2000,98.0,6.1,108230
40000.0,277233.0,277233.0,2000,106.0,7.2,7
40000000.0,57806952.0,58501127.0,2006,105.0,7.0,76428
17500000.0,19185184.0,20159316.0,2006,110.0,6.2,72035
15000000.0,12669914.0,12669914.0,2006,121.0,6.2,5843
900000.0,381420.0,381420.0,2006,96.0,6.1,17708
300000.0,255923.0,399908.0,2006,76.0,6.8,9037
40000000.0,21218403.0,125729635.0,2016,98.0,5.7,95807
10000000.0,89217875.0,158906350.0,2016,88.0,7.1,309922
8600000.0,540268.0,54500169.0,2016,106.0,7.2,7
31000000.0,6901965.0,7220490.0,2017,95.0,5.7,8978
25000000.0,2455635.0,6792768.0,2017,105.0,6.2,23363
1260000.0,338027.0,3822788.0,2017,104.0,7.6,37002
3000000.0,9012000.0,9012000.0,1948,106.0,7.2,7
6000000.0,102272145.0,102299101.0,1964,139.0,7.8,189063
10000000.0,126247.0,126247.0,1994,83.0,3.5,36690
80000000.0,37899638.0,105299638.0,2005,118.0,5.9,127550
30000000.0,15007991.0,27147991.0,2005,97.0,5.1,42178
9000000.0,1069318.0,1069318.0,2005,97.0,4.2,2946
38000000.0,0.0,5473041.0,2008,97.0,4.7,8965
29000000.0,7460204.0,10066366.0,2009,120.0,6.7,30189
40000000.0,36665854.0,72295262.0,2011,108.0,6.4,109462
25000000.0,24046682.0,39126427.0,2011,99.0,5.5,51000
11000000.0,229653.0,229653.0,2011,111.0,5.7,6802
5000000.0,24814830.0,25861249.0,2011,90.0,6.4,91203
2300000.0,29384.0,29384.0,2011,87.0,6.8,30
900000.0,454121.0,958978.0,2011,107.0,5.9,8077
9000000.0,248795.0,7704357.0,2015,115.0,7.2,17127
5000000.0,27288872.0,42844516.0,2015,103.0,6.7,94905
2000000.0,3591417.0,10153415.0,2015,96.0,6.2,41098
29200000.0,2280004.0,5466698.0,2016,99.0,5.7,17576
20000000.0,4712792.0,5031975.0,2016,111.0,6.6,17881
9000000.0,2000093.0,2000093.0,2016,130.0,7.4,8702
205000000.0,58504105.0,359518466.0,2020,150.0,7.3,609954
67000000.0,23855569.0,47535251.0,2020,94.0,5.3,93415
5000000.0,3707583.0,3707583.0,1982,87.0,6.1,1450
125000000.0,32698899.0,61698899.0,1999,106.0,7.2,7
